Date,5TC_PCURMON,5TC_P+1MON,5TC_P+2MON,5TC_P+3MON,5TC_P+4MON,5TC_P+5MON,5TC_PCURQ,5TC_P+1Q,5TC_P+2Q,5TC_P+3Q,5TC_P+4Q,5TC_P+5Q,5TC_P+1CAL,5TC_P+2CAL,5TC_P+3CAL,5TC_P+4CAL,5TC_P+5CAL,5TC_P+6CAL,5TC_P+7CAL
2006-01-17,18044.0,,,,,,16753.0,15736.0,14503.0,14490.0,,,13532.0,12603.0,11903.0,,,,
2006-01-18,17836.0,,,,,,16365.0,15574.0,14278.0,14111.0,,,13469.0,12553.0,11836.0,,,,
2006-01-19,17524.0,,,,,,16228.0,15561.0,14249.0,14211.0,,,13428.0,12511.0,11815.0,,,,
2006-01-20,17274.0,,,,,,15782.0,15469.0,14103.0,14103.0,,,13378.0,12415.0,11782.0,,,,
2006-01-23,17086.0,,,,,,15753.0,15736.0,14257.0,14244.0,,,13369.0,12399.0,11740.0,,,,
2006-01-24,16919.0,,,,,,15965.0,15669.0,14274.0,14211.0,,,13315.0,12361.0,11732.0,,,,
2006-01-25,16853.0,,,,,,15953.0,15899.0,14444.0,14415.0,,,13411.0,12378.0,11753.0,,,,
2006-01-26,16711.0,,,,,,16357.0,16607.0,14649.0,14753.0,,,13332.0,12399.0,11899.0,,,,
2006-01-27,16899.0,,,,,,16715.0,17128.0,14936.0,14911.0,,,13394.0,12478.0,12082.0,,,,
2006-01-30,16940.0,,,,,,16611.0,17086.0,14769.0,14815.0,,,13390.0,12461.0,12065.0,,,,
2006-01-31,1336.0,,,,,,16315.0,16640.0,14453.0,14636.0,,,13357.0,12453.0,12044.0,,,,
2006-02-01,15628.0,,,,,,15994.0,16607.0,14386.0,14661.0,14194.0,,13253.0,12428.0,12019.0,,,,
2006-02-02,15940.0,,,,,,16482.0,17153.0,14686.0,14894.0,14207.0,,13319.0,12444.0,12053.0,,,,
2006-02-03,16357.0,,,,,,16974.0,17732.0,14940.0,15149.0,14399.0,,13461.0,12499.0,12107.0,,,,
2006-02-06,16499.0,,,,,,16919.0,17432.0,14824.0,14994.0,14336.0,,13419.0,12457.0,12065.0,,,,
2006-02-07,16507.0,,,,,,17032.0,17565.0,14719.0,14915.0,14311.0,,13353.0,12482.0,12169.0,,,,
2006-02-08,16682.0,,,,,,17507.0,17894.0,14828.0,14944.0,14319.0,,13407.0,12436.0,12219.0,,,,
2006-02-09,16957.0,,,,,,18003.0,18544.0,15190.0,15532.0,14469.0,,13465.0,12553.0,12219.0,,,,
2006-02-10,17159.0,,,,,,18286.0,18849.0,15374.0,15655.0,14443.0,,13534.0,12581.0,12189.0,,,,
2006-02-13,17374.0,,,,,,18424.0,18782.0,15190.0,15453.0,14453.0,,13478.0,12544.0,12199.0,,,,
2006-02-14,17382.0,,,,,,18536.0,19061.0,15244.0,15515.0,14474.0,,13411.0,12544.0,12140.0,,,,
2006-02-15,17857.0,,,,,,18824.0,19515.0,15469.0,15724.0,14782.0,,13519.0,12594.0,12099.0,,,,
2006-02-16,17894.0,,,,,,18978.0,19844.0,15732.0,15932.0,14944.0,,13636.0,12594.0,12074.0,,,,
2006-02-17,17878.0,,,,,,19028.0,20136.0,15849.0,15957.0,15103.0,,13678.0,12594.0,12074.0,,,,
2006-02-20,17766.0,,,,,,18886.0,19181.0,15436.0,15436.0,14706.0,,13571.0,12621.0,12046.0,,,,
2006-02-21,17736.0,,,,,,18565.0,18107.0,14853.0,14982.0,14336.0,,13311.0,12557.0,11990.0,,,,
2006-02-22,17503.0,,,,,,17961.0,17478.0,14465.0,14603.0,14149.0,,13244.0,12461.0,11974.0,,,,
2006-02-23,17457.0,,,,,,18040.0,17969.0,14619.0,14903.0,14194.0,,13274.0,12444.0,11965.0,,,,
2006-02-24,17440.0,,,,,,18269.0,18224.0,14715.0,15024.0,14178.0,,13311.0,12444.0,11986.0,,,,
2006-02-27,17474.0,,,,,,18511.0,18528.0,14799.0,15065.0,14344.0,,13332.0,12444.0,11944.0,,,,
2006-02-28,1336.0,,,,,,18391.0,18015.0,14640.0,15007.0,14378.0,,13428.0,12478.0,11965.0,,,,
2006-03-01,19086.0,,,,,,19086.0,18046.0,14686.0,14941.0,14656.0,,13706.0,12486.0,11986.0,,,,
2006-03-02,19428.0,,,,,,19428.0,18044.0,14603.0,15090.0,14303.0,,13515.0,12494.0,11982.0,,,,
2006-03-03,19565.0,,,,,,19565.0,18011.0,14615.0,15049.0,14336.0,,13519.0,12503.0,11982.0,,,,
2006-03-06,19586.0,,,,,,19586.0,18090.0,14649.0,15069.0,14203.0,,13490.0,12378.0,11919.0,,,,
2006-03-07,19839.0,,,,,,19839.0,18436.0,14741.0,15136.0,14186.0,,13441.0,12361.0,11926.0,,,,
2006-03-08,20144.0,,,,,,20140.0,18994.0,14905.0,15486.0,14530.0,,13486.0,12444.0,11924.0,,,,
2006-03-09,20215.0,,,,,,20215.0,19011.0,15109.0,15553.0,14665.0,,13574.0,12499.0,11974.0,,,,
2006-03-10,20299.0,,,,,,20299.0,18686.0,15103.0,15478.0,14657.0,,13636.0,12565.0,11944.0,,,,
2006-03-13,20149.0,,,,,,20169.0,18586.0,15007.0,15269.0,14744.0,,13790.0,12669.0,11994.0,,,,
2006-03-14,20057.0,,,,,,20119.0,18011.0,14503.0,14969.0,14653.0,,13703.0,12665.0,11976.0,,,,
2006-03-15,19890.0,,,,,,19890.0,17724.0,14515.0,14782.0,14528.0,,13665.0,12628.0,11938.0,,,,
2006-03-16,19779.0,,,,,,19761.0,17832.0,14568.0,14890.0,14318.0,,13668.0,12665.0,11993.0,,,,
2006-03-17,19818.0,,,,,,19818.0,17940.0,14707.0,14990.0,14315.0,,13665.0,12700.0,12047.0,,,,
2006-03-20,19736.0,,,,,,19772.0,18082.0,14747.0,15082.0,14468.0,,13700.0,12700.0,12029.0,,,,
2006-03-21,19700.0,,,,,,19707.0,18111.0,14768.0,15082.0,14418.0,,13682.0,12718.0,12011.0,,,,
2006-03-22,19732.0,,,,,,19732.0,18400.0,15015.0,15336.0,14540.0,,13707.0,12700.0,12011.0,,,,
2006-03-23,19757.0,,,,,,19800.0,18665.0,15100.0,15504.0,14757.0,,13722.0,12704.0,11932.0,,,,
2006-03-24,19740.0,,,,,,19740.0,18632.0,15061.0,15440.0,14811.0,,13768.0,12704.0,11957.0,,,,
2006-03-27,19825.0,,,,,,19825.0,18618.0,15090.0,15482.0,14779.0,,13740.0,12697.0,11957.0,,,,
2006-03-28,19786.0,,,,,,19786.0,18461.0,14965.0,15429.0,14765.0,,13757.0,12697.0,11940.0,,,,
2006-03-29,19772.0,,,,,,19757.0,18075.0,14825.0,15265.0,14636.0,,13800.0,12722.0,11940.0,,,,
2006-03-30,19757.0,,,,,,19757.0,17968.0,14815.0,15250.0,14986.0,,13800.0,12718.0,11922.0,,,,
2006-03-31,1336.0,,,,,,1336.0,18090.0,14866.0,15347.0,14750.0,,13815.0,12747.0,11922.0,,,,
2006-04-03,19547.0,,,,,,18329.0,15036.0,15465.0,14740.0,,,13850.0,12800.0,11961.0,,,,
2006-04-04,19243.0,,,,,,18029.0,14904.0,15443.0,14757.0,,,13840.0,12797.0,11961.0,,,,
2006-04-05,18911.0,,,,,,17940.0,14804.0,15393.0,14750.0,,,13932.0,12872.0,12040.0,,,,
2006-04-06,18943.0,,,,,,17911.0,14804.0,15565.0,14850.0,,,13838.0,12925.0,12186.0,,,,
2006-04-07,18936.0,,,,,,18100.0,15325.0,15904.0,14975.0,,,14174.0,13086.0,12263.0,,,,
2006-04-10,18936.0,,,,,,18107.0,15375.0,15940.0,15000.0,,,14297.0,13050.0,12281.0,,,,
2006-04-11,18804.0,,,,,,18065.0,15300.0,15925.0,14961.0,,,14329.0,13191.0,12375.0,,,,
2006-04-12,18811.0,,,,,,18115.0,15386.0,16111.0,15132.0,,,14265.0,13263.0,12375.0,,,,
2006-04-13,18811.0,,,,,,18118.0,15440.0,16293.0,15115.0,,,14315.0,13368.0,12411.0,,,,
2006-04-18,18745.0,,,,,,18057.0,15456.0,16236.0,15097.0,,,14390.0,13354.0,12447.0,,,,
2006-04-19,18404.0,,,,,,17768.0,15350.0,16136.0,15102.0,,,14379.0,13307.0,12375.0,,,,
2006-04-20,18257.0,,,,,,17761.0,15315.0,16147.0,15032.0,,,14479.0,13332.0,12375.0,,,,
2006-04-21,18274.0,,,,,,17668.0,15347.0,16168.0,15050.0,,,14536.0,13390.0,12486.0,,,,
2006-04-24,18272.0,,,,,,17725.0,15429.0,16236.0,15086.0,,,14604.0,13499.0,12547.0,,,,
2006-04-25,18268.0,,,,,,17850.0,15382.0,16165.0,15109.0,,,14640.0,13554.0,12597.0,,,,
2006-04-26,18293.0,,,,,,17797.0,15193.0,16129.0,15020.0,,,14668.0,13597.0,12515.0,,,,
2006-04-27,18222.0,,,,,,17661.0,15025.0,16082.0,14943.0,,,14590.0,13547.0,12482.0,,,,
2006-04-28,1336.0,,,,,,17475.0,14904.0,15975.0,14932.0,,,14565.0,13511.0,12593.0,,,,
2006-05-02,17300.0,,,,,,16822.0,14825.0,15929.0,14940.0,14490.0,,14522.0,13500.0,12593.0,,,,
2006-05-03,17443.0,,,,,,16918.0,14915.0,16165.0,15057.0,14765.0,,14561.0,13507.0,12582.0,,,,
2006-05-04,17729.0,,,,,,17479.0,15154.0,16368.0,15140.0,14838.0,,14632.0,13536.0,12622.0,,,,
2006-05-05,17925.0,,,,,,17647.0,15365.0,16465.0,15207.0,14897.0,,14715.0,13611.0,12690.0,,,,
2006-05-08,18154.0,,,,,,17965.0,15661.0,16579.0,15282.0,14940.0,,14793.0,13661.0,12740.0,,,,
2006-05-09,18243.0,,,,,,18150.0,15990.0,16750.0,15429.0,15125.0,,15000.0,13922.0,12840.0,,,,
2006-05-10,18440.0,,,,,,18365.0,15943.0,16818.0,15540.0,15157.0,,15122.0,14015.0,12879.0,,,,
2006-05-11,18393.0,,,,,,18050.0,15779.0,16611.0,15500.0,15229.0,,15050.0,14047.0,12822.0,,,,
2006-05-12,18304.0,,,,,,18004.0,15815.0,16632.0,15472.0,15190.0,,15065.0,14057.0,12832.0,,,,
2006-05-15,18200.0,,,,,,17888.0,15782.0,16625.0,15440.0,15118.0,,14943.0,14000.0,12829.0,,,,
2006-05-16,18436.0,,,,,,18025.0,15679.0,16554.0,15379.0,15243.0,,15057.0,14093.0,12890.0,,,,
2006-05-17,18450.0,,,,,,18061.0,15682.0,16597.0,15475.0,15282.0,,15043.0,14079.0,12850.0,,,,
2006-05-18,18431.0,,,,,,18022.0,15557.0,16475.0,15486.0,15275.0,,14893.0,14075.0,12825.0,,,,
2006-05-19,18340.0,,,,,,18079.0,15743.0,16729.0,15557.0,15200.0,,14922.0,14111.0,12961.0,,,,
2006-05-22,18647.0,,,,,,18400.0,16229.0,17197.0,15690.0,15450.0,,14997.0,14204.0,13057.0,,,,
2006-05-23,18747.0,,,,,,18600.0,16468.0,17386.0,15790.0,15497.0,,15097.0,14222.0,13122.0,,,,
2006-05-24,18940.0,,,,,,18654.0,16704.0,17518.0,15886.0,15529.0,,15122.0,14300.0,13175.0,,,,
2006-05-25,18979.0,,,,,,18668.0,16686.0,17575.0,15911.0,15568.0,,15193.0,14275.0,13240.0,,,,
2006-05-26,19043.0,,,,,,18643.0,16768.0,17636.0,15962.0,15640.0,,15318.0,14322.0,13265.0,,,,
2006-05-30,18904.0,,,,,,18725.0,17318.0,18097.0,16561.0,15904.0,,15979.0,14597.0,13518.0,,,,
2006-05-31,1336.0,,,,,,19036.0,17700.0,18511.0,16950.0,16586.0,,16422.0,14818.0,13765.0,,,,
2006-06-01,19465.0,,,,,,19461.0,17954.0,18750.0,17454.0,16797.0,,16779.0,15557.0,14147.0,,,,
2006-06-02,20140.0,,,,,,20168.0,18525.0,19065.0,17790.0,16961.0,,16907.0,15600.0,14379.0,,,,
2006-06-05,20769.0,,,,,,20786.0,18849.0,19311.0,17949.0,17457.0,,17111.0,15744.0,14444.0,,,,
2006-06-06,20475.0,,,,,,20311.0,18225.0,18732.0,17750.0,17432.0,,16850.0,15693.0,14365.0,,,,
2006-06-07,20832.0,,,,,,20779.0,18922.0,19329.0,18000.0,17697.0,,17075.0,15854.0,14375.0,,,,
2006-06-08,21218.0,,,,,,21182.0,19543.0,19793.0,18186.0,17782.0,,17386.0,15965.0,14461.0,,,,
2006-06-09,21229.0,,,,,,21193.0,19647.0,19850.0,18443.0,17975.0,,17404.0,15990.0,14525.0,,,,
2006-06-12,21547.0,,,,,,21547.0,20625.0,20604.0,18879.0,18636.0,,17929.0,16286.0,14704.0,,,,
2006-06-13,21500.0,,,,,,21482.0,20400.0,20365.0,18775.0,18572.0,,17818.0,16250.0,14597.0,,,,
2006-06-14,21361.0,,,,,,21357.0,19854.0,19997.0,18622.0,18429.0,,17668.0,16122.0,14622.0,,,,
2006-06-15,21347.0,,,,,,21361.0,19768.0,19843.0,18597.0,18304.0,,17543.0,16104.0,14622.0,,,,
2006-06-16,21279.0,,,,,,21282.0,19554.0,19657.0,18465.0,18154.0,,17343.0,16015.0,14593.0,,,,
2006-06-19,21392.0,,,,,,21392.0,19695.0,19764.0,18399.0,18227.0,,17311.0,15964.0,14661.0,,,,
2006-06-20,21408.0,,,,,,21408.0,19577.0,19708.0,18436.0,18133.0,,17330.0,15980.0,14664.0,,,,
2006-06-21,21483.0,,,,,,21483.0,20211.0,20258.0,18652.0,18374.0,,17642.0,16061.0,14705.0,,,,
2006-06-22,21786.0,,,,,,21786.0,21952.0,22045.0,19770.0,19436.0,,18242.0,16302.0,14911.0,,,,
2006-06-23,22117.0,,,,,,22117.0,22524.0,22699.0,20061.0,19736.0,,18639.0,16452.0,15152.0,,,,
2006-06-26,22324.0,,,,,,22324.0,22586.0,22617.0,20036.0,19817.0,,18752.0,16555.0,15164.0,,,,
2006-06-27,22570.0,,,,,,22570.0,24389.0,24477.0,20983.0,20836.0,,19783.0,17355.0,15674.0,,,,
2006-06-28,22705.0,,,,,,22705.0,25070.0,25274.0,21008.0,20727.0,,19927.0,17395.0,15774.0,,,,
2006-06-29,22742.0,,,,,,22742.0,24383.0,24552.0,20505.0,20352.0,,19508.0,17180.0,15614.0,,,,
2006-06-30,1336.0,,,,,,1336.0,24299.0,24449.0,20433.0,20299.0,,19411.0,17114.0,15605.0,,,,
2006-07-03,25139.0,,,,,,24395.0,24367.0,20442.0,20205.0,,,19480.0,17039.0,15570.0,,,,
2006-07-04,24825.0,,,,,,23025.0,23222.0,19743.0,19625.0,,,18640.0,16850.0,15372.0,,,,
2006-07-05,24561.0,,,,,,22586.0,22455.0,19683.0,19524.0,,,18502.0,16499.0,15289.0,,,,
2006-07-06,24424.0,,,,,,22227.0,22070.0,19395.0,19255.0,,,18317.0,16386.0,15249.0,,,,
2006-07-07,24345.0,,,,,,23033.0,22911.0,20105.0,19874.0,,,18814.0,16511.0,15280.0,,,,
2006-07-10,24245.0,,,,,,22695.0,22686.0,20014.0,19705.0,,,18624.0,16483.0,15195.0,,,,
2006-07-11,23961.0,,,,,,22170.0,22283.0,20033.0,19749.0,,,18599.0,16489.0,15214.0,,,,
2006-07-12,23933.0,,,,,,22967.0,23042.0,20345.0,20039.0,,,18927.0,16674.0,15339.0,,,,
2006-07-13,23952.0,,,,,,24020.0,24292.0,20736.0,20339.0,,,19567.0,16892.0,15449.0,,,,
2006-07-14,24236.0,,,,,,24805.0,24986.0,21570.0,21336.0,,,20183.0,17077.0,15524.0,,,,
2006-07-17,24383.0,,,,,,25317.0,25658.0,21870.0,21602.0,,,20649.0,17261.0,15667.0,,,,
2006-07-18,24492.0,,,,,,25011.0,25370.0,21811.0,21524.0,,,20683.0,17320.0,15745.0,,,,
2006-07-19,24602.0,,,,,,25089.0,25667.0,22074.0,21758.0,,,20564.0,17399.0,15858.0,,,,
2006-07-20,24639.0,,,,,,25095.0,25839.0,22302.0,21880.0,,,20720.0,17458.0,15836.0,,,,
2006-07-21,24824.0,,,,,,25024.0,25780.0,22392.0,21836.0,,,20642.0,17461.0,15855.0,,,,
2006-07-24,24655.0,,,,,,24861.0,25586.0,22099.0,21686.0,,,20489.0,17395.0,15805.0,,,,
2006-07-25,24708.0,,,,,,24508.0,25195.0,21786.0,21314.0,,,20089.0,17352.0,15774.0,,,,
2006-07-26,24517.0,,,,,,24545.0,24855.0,21642.0,21389.0,,,20233.0,17358.0,15792.0,,,,
2006-07-27,24524.0,,,,,,24924.0,25414.0,22055.0,21658.0,,,20577.0,17605.0,15936.0,,,,
2006-07-28,24539.0,,,,,,25149.0,25911.0,22636.0,22142.0,,,21152.0,17983.0,16142.0,,,,
2006-07-31,1336.0,,,,,,25927.0,27139.0,23702.0,23202.0,,,22227.0,18820.0,16617.0,,,,
2006-08-01,26555.0,,,,,,27583.0,28805.0,24633.0,24024.0,22617.0,,23649.0,19402.0,16992.0,,,,
2006-08-02,27318.0,,,,,,28618.0,30529.0,26393.0,25586.0,23765.0,,24829.0,20300.0,17425.0,,,,
2006-08-03,27583.0,,,,,,28433.0,29599.0,25895.0,25089.0,23524.0,,24274.0,20036.0,17327.0,,,,
2006-08-04,27827.0,,,,,,28574.0,29880.0,26227.0,25208.0,23727.0,,24833.0,20289.0,17474.0,,,,
2006-08-07,27617.0,,,,,,28958.0,30336.0,26517.0,25636.0,24030.0,,25136.0,20474.0,17633.0,,,,
2006-08-08,27614.0,,,,,,28742.0,29783.0,26311.0,25605.0,24045.0,,24845.0,20520.0,17633.0,,,,
2006-08-09,27655.0,,,,,,28961.0,29764.0,26420.0,25508.0,24033.0,,24914.0,20727.0,17680.0,,,,
2006-08-10,27864.0,,,,,,29299.0,30436.0,26802.0,26242.0,24164.0,,25374.0,20874.0,17727.0,,,,
2006-08-11,28280.0,,,,,,29889.0,32136.0,28361.0,27549.0,25417.0,,26814.0,21530.0,18217.0,,,,
2006-08-14,28567.0,,,,,,30575.0,33099.0,29930.0,29055.0,26830.0,,28517.0,22383.0,18661.0,,,,
2006-08-15,28933.0,,,,,,31042.0,32989.0,30292.0,29524.0,27214.0,,28774.0,22761.0,18867.0,,,,
2006-08-16,28705.0,,,,,,30358.0,31302.0,28780.0,28024.0,26030.0,,27033.0,21739.0,18261.0,,,,
2006-08-17,28661.0,,,,,,29874.0,30727.0,27936.0,27230.0,25464.0,,26445.0,21195.0,18105.0,,,,
2006-08-18,28795.0,,,,,,29878.0,31274.0,27820.0,27083.0,25449.0,,26417.0,20992.0,18024.0,,,,
2006-08-21,28717.0,,,,,,29800.0,30886.0,27552.0,26920.0,25317.0,,26089.0,20799.0,17899.0,,,,
2006-08-22,28578.0,,,,,,29721.0,30794.0,27247.0,26308.0,24764.0,,25597.0,20539.0,17786.0,,,,
2006-08-23,28414.0,,,,,,29072.0,29611.0,26325.0,25703.0,24350.0,,24850.0,19864.0,17642.0,,,,
2006-08-24,28630.0,,,,,,29436.0,31167.0,27361.0,26708.0,24917.0,,26178.0,20603.0,17911.0,,,,
2006-08-25,29064.0,,,,,,30017.0,31797.0,28500.0,27708.0,25583.0,,27047.0,21161.0,18155.0,,,,
2006-08-29,29155.0,,,,,,30336.0,32461.0,29080.0,28175.0,26386.0,,27755.0,21755.0,18397.0,,,,
2006-08-30,28930.0,,,,,,30461.0,32836.0,29211.0,28555.0,26558.0,,27817.0,21872.0,18597.0,,,,
2006-08-31,1336.0,,,,,,30724.0,33311.0,29461.0,28786.0,26664.0,,27839.0,21927.0,18692.0,,,,
2006-09-01,31878.0,,,,,,31878.0,32808.0,29480.0,28680.0,26619.0,,27600.0,21744.0,18722.0,,,,
2006-09-04,31833.0,,,,,,31833.0,32302.0,29220.0,28358.0,26336.0,,27320.0,21599.0,18680.0,,,,
2006-09-05,31769.0,,,,,,31769.0,32380.0,28880.0,28053.0,25994.0,,26997.0,21286.0,18580.0,,,,
2006-09-06,31889.0,,,,,,31889.0,32708.0,28833.0,28069.0,25878.0,,27130.0,21269.0,18567.0,,,,
2006-09-07,32486.0,,,,,,32486.0,34308.0,29747.0,28775.0,26436.0,,27608.0,21550.0,18697.0,,,,
2006-09-08,33050.0,,,,,,33050.0,34875.0,30092.0,29147.0,26780.0,,28053.0,21714.0,18836.0,,,,
2006-09-11,33305.0,,,,,,33305.0,35672.0,30725.0,29530.0,26947.0,,28392.0,21769.0,18892.0,,,,
2006-09-12,33733.0,,,,,,33733.0,36080.0,31019.0,29728.0,27114.0,,28544.0,21878.0,18964.0,,,,
2006-09-13,34153.0,,,,,,34153.0,37239.0,32630.0,30694.0,27530.0,,29144.0,22194.0,19328.0,,,,
2006-09-14,34258.0,,,,,,34258.0,36455.0,31864.0,30086.0,27142.0,,28555.0,21986.0,19147.0,,,,
2006-09-15,34378.0,,,,,,34378.0,36655.0,32030.0,30030.0,27086.0,,28580.0,21958.0,19169.0,,,,
2006-09-18,34425.0,,,,,,34425.0,36728.0,31842.0,29894.0,26808.0,,28558.0,21908.0,19142.0,,,,
2006-09-19,34197.0,,,,,,34197.0,35655.0,31211.0,29308.0,26392.0,,27625.0,21503.0,18817.0,,,,
2006-09-20,34089.0,,,,,,34033.0,34297.0,29758.0,28003.0,25825.0,,26725.0,21153.0,18661.0,,,,
2006-09-21,33879.0,,,,,,33893.0,33861.0,29494.0,27711.0,25658.0,,26542.0,21103.0,18594.0,,,,
2006-09-22,33555.0,,,,,,33555.0,32603.0,28736.0,27258.0,25075.0,,26053.0,20842.0,18397.0,,,,
2006-09-25,33339.0,,,,,,33297.0,31936.0,28400.0,26911.0,24967.0,,25853.0,20683.0,18272.0,,,,
2006-09-26,33033.0,,,,,,33033.0,31772.0,28155.0,26697.0,24655.0,,25558.0,20558.0,18119.0,,,,
2006-09-27,33124.0,,,,,,33108.0,33820.0,29239.0,27211.0,24983.0,,26195.0,20758.0,18139.0,,,,
2006-09-28,33078.0,,,,,,33072.0,34278.0,29836.0,27933.0,25275.0,,27067.0,20961.0,18203.0,,,,
2006-09-29,1336.0,,,,,,1336.0,35439.0,31352.0,29211.0,26099.0,,28077.0,21208.0,18352.0,,,,
2006-10-02,33697.0,,,,,,35294.0,32144.0,29500.0,26458.0,,,28211.0,21292.0,18280.0,,,,
2006-10-03,33642.0,,,,,,35036.0,31822.0,29267.0,26475.0,,,28028.0,21486.0,18280.0,,,,
2006-10-04,33597.0,,,,,,33683.0,30530.0,28611.0,25989.0,,,27280.0,21192.0,18133.0,,,,
2006-10-05,33578.0,,,,,,33675.0,30528.0,28514.0,25780.0,,,27244.0,21225.0,18144.0,,,,
2006-10-06,34052.0,,,,,,34849.0,32445.0,29805.0,26602.0,,,28108.0,21589.0,18367.0,,,,
2006-10-09,34000.0,,,,,,34855.0,32261.0,29514.0,26678.0,,,28205.0,21736.0,18411.0,,,,
2006-10-10,33761.0,,,,,,34419.0,31875.0,29264.0,26614.0,,,27894.0,21550.0,18392.0,,,,
2006-10-11,33655.0,,,,,,33855.0,31564.0,28917.0,26425.0,,,27525.0,21364.0,18364.0,,,,
2006-10-12,33658.0,,,,,,34003.0,31780.0,28961.0,26439.0,,,27772.0,21419.0,18392.0,,,,
2006-10-13,33592.0,,,,,,34222.0,32280.0,29342.0,26655.0,,,28225.0,21600.0,18700.0,,,,
2006-10-16,33480.0,,,,,,34122.0,32233.0,29372.0,26486.0,,,28067.0,21453.0,18708.0,,,,
2006-10-17,32933.0,,,,,,33017.0,31114.0,28558.0,26097.0,,,27239.0,21217.0,18564.0,,,,
2006-10-18,32325.0,,,,,,31536.0,29572.0,27489.0,25475.0,,,26222.0,20797.0,18375.0,,,,
2006-10-19,32158.0,,,,,,31453.0,29092.0,27239.0,25408.0,,,26239.0,20747.0,18317.0,,,,
2006-10-20,32189.0,,,,,,32000.0,29822.0,27697.0,25711.0,,,27114.0,20930.0,18403.0,,,,
2006-10-23,32158.0,,,,,,31980.0,29797.0,27578.0,25678.0,,,27142.0,20889.0,18389.0,,,,
2006-10-24,32058.0,,,,,,31944.0,29019.0,27253.0,25503.0,,,26472.0,20794.0,18369.0,,,,
2006-10-25,31867.0,,,,,,31797.0,28969.0,27161.0,25386.0,,,26194.0,20805.0,18389.0,,,,
2006-10-26,31830.0,,,,,,31764.0,28786.0,27042.0,25269.0,,,26017.0,20742.0,18328.0,,,,
2006-10-27,31917.0,,,,,,32378.0,29861.0,27672.0,25558.0,,,26853.0,21005.0,18461.0,,,,
2006-10-30,31886.0,,,,,,32555.0,30042.0,27855.0,25672.0,,,26897.0,21019.0,18508.0,,,,
2006-10-31,1336.0,,,,,,32625.0,30239.0,27933.0,25686.0,,,26955.0,21092.0,18550.0,,,,
2006-11-01,33308.0,,,,,,33628.0,31100.0,28522.0,26069.0,25022.0,,27619.0,21267.0,18647.0,,,,
2006-11-02,33583.0,,,,,,33669.0,31250.0,28622.0,26208.0,25050.0,,27580.0,21336.0,18717.0,,,,
2006-11-03,34027.0,,,,,,34445.0,31486.0,28664.0,26267.0,25133.0,,27777.0,21330.0,18733.0,,,,
2006-11-06,34142.0,,,,,,34739.0,31453.0,28683.0,26222.0,25089.0,,27739.0,21450.0,18744.0,,,,
2006-11-07,34264.0,,,,,,34719.0,31336.0,28383.0,26075.0,24961.0,,27572.0,21369.0,18772.0,,,,
2006-11-08,34380.0,,,,,,34708.0,31261.0,28353.0,26030.0,24933.0,,27561.0,21394.0,18725.0,,,,
2006-11-09,34111.0,,,,,,34203.0,30303.0,27975.0,25819.0,24758.0,,27303.0,21255.0,18630.0,,,,
2006-11-10,34036.0,,,,,,33944.0,30350.0,27992.0,25747.0,24897.0,,27247.0,21280.0,18614.0,,,,
2006-11-13,34036.0,,,,,,34008.0,30128.0,27844.0,25655.0,24969.0,,27108.0,21183.0,18561.0,,,,
2006-11-14,33964.0,,,,,,33855.0,29889.0,27622.0,25572.0,24767.0,,27008.0,21139.0,18533.0,,,,
2006-11-15,33928.0,,,,,,33753.0,29583.0,27428.0,25378.0,24469.0,,26792.0,20994.0,18450.0,,,,
2006-11-16,34272.0,,,,,,34350.0,29942.0,27639.0,25469.0,24539.0,,26905.0,21030.0,18475.0,,,,
2006-11-17,34667.0,,,,,,34867.0,30339.0,28019.0,25692.0,24653.0,,27119.0,21136.0,18633.0,,,,
2006-11-20,34775.0,,,,,,34950.0,30522.0,28133.0,25761.0,24736.0,,27286.0,21294.0,18742.0,,,,
2006-11-21,34658.0,,,,,,34853.0,30730.0,28455.0,25997.0,24878.0,,27519.0,21353.0,18853.0,,,,
2006-11-22,34611.0,,,,,,34772.0,30730.0,28592.0,25969.0,24914.0,,27564.0,21755.0,18878.0,,,,
2006-11-23,34677.0,,,,,,34695.0,31170.0,29064.0,26380.0,25067.0,,27695.0,22186.0,19349.0,,,,
2006-11-24,34822.0,,,,,,34897.0,31564.0,29403.0,26736.0,25267.0,,28180.0,22472.0,19761.0,,,,
2006-11-27,34847.0,,,,,,34905.0,31972.0,29655.0,26897.0,25539.0,,28480.0,22544.0,19892.0,,,,
2006-11-28,34611.0,,,,,,34919.0,31758.0,29633.0,26886.0,25528.0,,28383.0,22539.0,20044.0,,,,
2006-11-29,34589.0,,,,,,35039.0,32350.0,29930.0,27180.0,25836.0,,28844.0,22733.0,20255.0,,,,
2006-11-30,1336.0,,,,,,35274.0,33192.0,30327.0,27470.0,26255.0,,29302.0,23136.0,20458.0,,,,
2006-12-01,35645.0,,,,,,35722.0,33367.0,30394.0,27528.0,26400.0,,29328.0,23278.0,20611.0,,,,
2006-12-04,36286.0,,,,,,36286.0,33239.0,30303.0,27483.0,26367.0,,29348.0,23153.0,20625.0,,,,
2006-12-05,36464.0,,,,,,36464.0,32294.0,29808.0,27044.0,25950.0,,28774.0,22867.0,20580.0,,,,
2006-12-06,36325.0,,,,,,36325.0,31914.0,29514.0,26742.0,25817.0,,28496.0,22653.0,20428.0,,,,
